RSSI,LQI,Time,Yaw,Pitch,Roll,ax,ay,az,Latitude,Longitude,Altitude,Satellites,Channel_0,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Channel_9,Mode
-40,131,241871,350.88,4.31,-3.13,0.14,0.05,-0.11,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-41,131,241888,350.88,4.31,-3.13,0.13,0.04,-0.06,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-42,131,241918,350.88,4.31,-3.13,0.12,0.03,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-42,133,241949,350.88,4.31,-3.13,0.13,0.03,-0.07,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-42,130,241964,350.88,4.31,-3.13,0.11,0.02,-0.07,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,129,241993,350.88,4.31,-3.13,0.15,0.02,-0.08,0.0,0.0,0.0,0,1568,1817,1000,1500,1568,1000,1000,1000,1000,1000,255
-42,131,242039,350.88,4.31,-3.13,0.13,0.04,-0.1,0.0,0.0,0.0,0,1568,1817,1000,1500,1568,1000,1000,1000,1000,1000,255
-42,131,242056,350.88,4.31,-3.13,0.14,0.03,-0.07,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-42,131,242087,350.88,4.31,-3.13,0.13,0.02,-0.1,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-41,130,242118,350.88,4.31,-3.13,0.12,0.04,-0.11,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-41,131,242134,350.88,4.31,-3.13,0.14,0.03,-0.1,0.0,0.0,0.0,0,1570,1817,1000,1500,1570,1000,1000,1000,1000,1000,255
-40,130,242163,350.88,4.31,-3.13,0.14,0.06,-0.09,0.0,0.0,0.0,0,1568,1818,1000,1500,1568,1000,1000,1000,1000,1000,255
-38,130,242193,350.88,4.31,-3.13,0.11,0.02,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,133,242217,350.88,4.31,-3.13,0.14,0.02,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,134,242240,350.88,4.31,-3.13,0.15,0.04,-0.09,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-37,130,242271,350.88,4.31,-3.13,0.13,0.01,-0.08,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,130,242288,350.88,4.31,-3.13,0.14,0.03,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,128,242319,350.88,4.31,-3.13,0.14,0.03,-0.06,0.0,0.0,0.0,0,1568,1817,1000,1500,1568,1000,1000,1000,1000,1000,255
-39,130,242349,350.88,4.31,-3.13,0.13,0.04,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-38,130,242364,350.88,4.31,-3.13,0.13,0.04,-0.08,0.0,0.0,0.0,0,1568,1818,1000,1500,1568,1000,1000,1000,1000,1000,255
-38,133,242394,350.88,4.31,-3.13,0.15,0.04,-0.07,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-38,129,242428,350.88,4.31,-3.13,0.12,0.0,-0.09,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-37,129,242443,350.88,4.31,-3.13,0.13,0.03,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-36,131,242475,350.88,4.31,-3.13,0.14,0.03,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-36,133,242506,350.88,4.31,-3.13,0.12,0.06,-0.08,0.0,0.0,0.0,0,1568,1817,1000,1500,1568,1000,1000,1000,1000,1000,255
-35,130,242521,350.88,4.31,-3.13,0.13,0.03,-0.11,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,130,242552,350.88,4.31,-3.13,0.14,0.02,-0.07,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,132,242584,350.88,4.31,-3.13,0.14,0.05,-0.11,0.0,0.0,0.0,0,1568,1817,1000,1500,1568,1000,1000,1000,1000,1000,255
-33,131,242599,350.88,4.31,-3.13,0.14,0.03,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,130,242635,350.88,4.31,-3.13,0.12,0.04,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,130,242651,350.88,4.31,-3.13,0.14,0.05,-0.09,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-31,130,242681,350.88,4.31,-3.13,0.13,0.06,-0.11,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,130,242710,350.88,4.31,-3.13,0.13,0.04,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,131,242727,350.88,4.31,-3.13,0.14,0.03,-0.12,0.0,0.0,0.0,0,1569,1816,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,130,242757,350.88,4.31,-3.13,0.13,0.03,-0.09,0.0,0.0,0.0,0,1568,1818,1000,1500,1568,1000,1000,1000,1000,1000,255
-32,132,242789,350.88,4.31,-3.13,0.14,0.03,-0.09,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,129,242835,350.88,4.31,-3.13,0.13,0.01,-0.11,0.0,0.0,0.0,0,1568,1817,1000,1500,1568,1000,1000,1000,1000,1000,255
-32,132,242849,350.88,4.31,-3.13,0.13,0.02,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,130,242880,350.88,4.31,-3.13,0.14,0.02,-0.07,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,131,242909,350.88,4.31,-3.13,0.14,0.03,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,131,242925,350.88,4.31,-3.13,0.14,0.03,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,130,242957,350.88,4.31,-3.13,0.12,0.04,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,130,242988,350.88,4.31,-3.13,0.13,0.04,-0.11,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,129,243003,350.88,4.31,-3.13,0.14,0.02,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,129,243031,350.88,4.31,-3.13,0.14,0.03,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,132,243059,350.88,4.31,-3.13,0.16,0.02,-0.11,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,129,243090,350.88,4.31,-3.13,0.14,0.03,-0.11,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,130,243107,350.88,4.31,-3.13,0.15,0.04,-0.07,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,129,243138,350.88,4.31,-3.13,0.15,0.05,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,132,243169,350.88,4.31,-3.13,0.13,0.05,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,130,243186,350.88,4.31,-3.13,0.14,0.05,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,130,243229,350.88,4.31,-3.13,0.15,0.04,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-35,130,243245,350.88,4.31,-3.13,0.13,0.04,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-35,129,243276,350.88,4.31,-3.13,0.14,0.04,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-35,130,243307,350.88,4.31,-3.13,0.15,0.03,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,131,243321,350.88,4.31,-3.13,0.13,0.04,-0.11,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-35,131,243353,350.88,4.31,-3.13,0.14,0.04,-0.07,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-36,130,243386,350.88,4.31,-3.13,0.15,0.04,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-36,130,243399,350.88,4.31,-3.13,0.11,0.02,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-37,131,243429,350.88,4.31,-3.13,0.14,0.04,-0.1,0.0,0.0,0.0,0,1568,1818,1000,1500,1568,1000,1000,1000,1000,1000,255
-40,132,243459,350.88,4.31,-3.13,0.12,0.04,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-41,130,243475,350.88,4.31,-3.13,0.14,0.03,-0.12,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-43,131,243506,350.88,4.31,-3.13,0.13,0.03,-0.09,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-42,132,243537,350.88,4.31,-3.13,0.16,0.04,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-41,131,243553,350.88,4.31,-3.13,0.14,0.04,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,130,243584,350.88,4.31,-3.13,0.13,0.02,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-38,129,243629,350.88,4.31,-3.13,0.14,0.05,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-37,130,243643,350.88,4.31,-3.13,0.13,0.02,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-36,132,243675,350.88,4.31,-3.13,0.14,0.05,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-35,130,243706,350.88,4.31,-3.13,0.13,0.03,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-35,130,243721,350.88,4.31,-3.13,0.13,0.03,-0.12,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,132,243752,350.88,4.31,-3.13,0.14,0.03,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,130,243784,350.88,4.31,-3.13,0.15,0.04,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,133,243799,350.88,4.31,-3.13,0.13,0.05,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,132,243829,350.88,4.31,-3.13,0.14,0.03,-0.1,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,130,243858,350.88,4.31,-3.13,0.15,0.03,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,129,243875,350.88,4.31,-3.13,0.14,0.03,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,130,243906,350.88,4.31,-3.13,0.15,0.04,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,129,243937,350.88,4.31,-3.13,0.13,0.07,-0.28,0.0,0.0,0.0,0,1573,1813,1000,1500,1573,1000,1000,1000,1000,1000,255
-30,130,243953,350.88,4.31,-3.13,0.11,0.07,-0.12,0.0,0.0,0.0,0,1570,1817,1000,1500,1570,1000,1000,1000,1000,1000,255
-33,130,243985,350.88,4.31,-3.13,0.1,0.11,-0.06,0.0,0.0,0.0,0,1567,1818,1000,1500,1567,1000,1000,1000,1000,1000,255
-33,129,244007,350.88,4.31,-3.13,0.11,0.09,-0.06,0.0,0.0,0.0,0,1570,1817,1000,1500,1570,1000,1000,1000,1000,1000,255
-33,131,244029,350.88,4.31,-3.13,0.15,0.03,-0.08,0.0,0.0,0.0,0,1570,1817,1000,1500,1570,1000,1000,1000,1000,1000,255
-30,132,244058,350.88,4.31,-3.13,0.14,0.04,-0.05,0.0,0.0,0.0,0,1571,1817,1000,1500,1571,1000,1000,1000,1000,1000,255
-32,129,244088,350.88,4.31,-3.13,0.12,0.04,-0.05,0.0,0.0,0.0,0,1568,1818,1000,1500,1568,1000,1000,1000,1000,1000,255
-32,129,244120,350.88,4.31,-3.13,0.15,0.01,-0.09,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,129,244136,350.88,4.31,-3.13,0.15,0.02,-0.12,0.0,0.0,0.0,0,1568,1817,1000,1500,1568,1000,1000,1000,1000,1000,255
-33,131,244167,350.88,4.31,-3.13,0.15,0.04,-0.11,0.0,0.0,0.0,0,1568,1818,1000,1500,1568,1000,1000,1000,1000,1000,255
-32,130,244185,350.88,4.31,-3.13,0.16,0.03,-0.08,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-38,131,244218,350.88,4.31,-3.13,0.13,0.04,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,131,244250,350.88,4.31,-3.13,0.15,0.02,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-38,132,244267,350.88,4.31,-3.13,0.15,0.04,-0.07,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,130,244297,350.88,4.31,-3.13,0.15,0.03,-0.09,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,128,244314,350.88,4.31,-3.13,0.14,0.04,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,132,244343,350.88,4.31,-3.13,0.15,0.01,-0.12,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-39,131,244374,350.88,4.31,-3.13,0.12,0.02,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-35,131,244425,350.88,4.31,-3.13,0.15,0.02,-0.12,0.0,0.0,0.0,0,1570,1817,1000,1500,1570,1000,1000,1000,1000,1000,255
-37,132,244439,350.88,4.31,-3.13,0.15,0.02,-0.11,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-36,130,244470,350.88,4.31,-3.13,0.14,0.02,-0.1,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,131,244503,350.88,4.31,-3.13,0.16,0.02,-0.09,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,133,244517,350.88,4.31,-3.13,0.16,0.03,-0.14,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,131,244549,350.88,4.31,-3.13,0.16,0.02,-0.03,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,130,244581,350.88,4.31,-3.13,0.2,0.06,0.0,0.0,0.0,0.0,0,1568,1819,1000,1500,1568,1000,1000,1000,1000,1000,255
-32,130,244602,350.88,4.31,-3.13,0.03,0.03,-0.04,0.0,0.0,0.0,0,1569,1816,1000,1500,1569,1000,1000,1000,1000,1000,255
-32,130,244625,350.88,4.31,-3.13,0.15,0.01,-0.09,0.0,0.0,0.0,0,1569,1819,1000,1500,1569,1000,1000,1000,1000,1000,255
-33,130,244656,350.88,4.31,-3.13,0.15,0.05,-0.04,0.0,0.0,0.0,0,1567,1819,1000,1500,1567,1000,1000,1000,1000,1000,255
-33,130,244671,350.88,4.31,-3.13,0.16,0.08,-0.1,0.0,0.0,0.0,0,1567,1819,1000,1500,1567,1000,1000,1000,1000,1000,255
-34,131,244703,350.88,4.31,-3.13,0.14,0.03,-0.12,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,130,244734,350.88,4.31,-3.13,0.15,0.02,-0.11,0.0,0.0,0.0,0,1570,1817,1000,1500,1570,1000,1000,1000,1000,1000,255
-33,129,244750,350.88,4.31,-3.13,0.15,0.05,-0.08,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,130,244782,350.88,4.31,-3.13,0.15,0.01,-0.1,0.0,0.0,0.0,0,1571,1818,1000,1500,1571,1000,1000,1000,1000,1000,255
-35,132,244813,350.88,4.31,-3.13,0.14,0.01,-0.07,0.0,0.0,0.0,0,1570,1818,1000,1500,1570,1000,1000,1000,1000,1000,255
-34,130,244834,350.88,4.31,-3.13,0.16,0.02,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-34,129,244865,350.88,4.31,-3.13,0.15,0.02,-0.08,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-35,130,244880,350.88,4.31,-3.13,0.15,0.04,-0.11,0.0,0.0,0.0,0,1568,1818,1000,1500,1568,1000,1000,1000,1000,1000,255
-35,131,244911,350.88,4.31,-3.13,0.14,0.03,-0.09,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-35,131,244939,350.88,4.31,-3.13,0.15,0.03,-0.08,0.0,0.0,0.0,0,1570,1817,1000,1500,1570,1000,1000,1000,1000,1000,255
-36,129,244971,350.88,4.31,-3.13,0.12,0.01,-0.11,0.0,0.0,0.0,0,1570,1817,1000,1500,1570,1000,1000,1000,1000,1000,255
-34,132,244986,350.88,4.31,-3.13,0.15,0.02,-0.1,0.0,0.0,0.0,0,1570,1818,1000,1500,1570,1000,1000,1000,1000,1000,255
-35,130,245023,350.88,4.31,-3.13,0.15,0.03,-0.12,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-35,132,245037,350.88,4.31,-3.13,0.14,0.04,-0.09,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-37,129,245068,350.88,4.31,-3.13,0.15,0.0,-0.12,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-37,130,245101,350.88,4.31,-3.13,0.15,0.03,-0.08,0.0,0.0,0.0,0,1570,1818,1000,1500,1570,1000,1000,1000,1000,1000,255
-37,131,245115,350.88,4.31,-3.13,0.14,0.03,-0.1,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-37,130,245146,350.88,4.31,-3.13,0.14,0.02,-0.11,0.0,0.0,0.0,0,1569,1817,1000,1500,1569,1000,1000,1000,1000,1000,255
-37,131,245178,350.88,4.31,-3.13,0.17,0.03,-0.1,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-37,129,245201,350.88,4.31,-3.13,0.15,0.0,-0.06,0.0,0.0,0.0,0,1569,1818,1000,1500,1569,1000,1000,1000,1000,1000,255
-37,130,245224,350.88,4.31,-3.13,0.21,0.01,-0.12,0.0,0.0,0.0,0,1568,1816,1000,1500,1568,1000,1000,1000,1000,1000,255
-37,132,245254,350.88,4.25,-3.13,0.1,-0.04,-0.12,0.0,0.0,0.0,0,1565,1815,1000,1500,1565,1000,1000,1000,1000,1000,255
-37,130,245284,350.88,4.25,-3.06,0.15,0.0,-0.11,0.0,0.0,0.0,0,1558,1817,1000,1500,1558,1000,1000,1000,1000,1000,255
-38,131,245299,350.88,4.25,-3.0,0.15,0.09,-0.08,0.0,0.0,0.0,0,1557,1817,1000,1500,1557,1000,1000,1000,1000,1000,255
-38,131,245330,350.88,4.25,-3.0,0.21,-0.02,-0.1,0.0,0.0,0.0,0,1560,1819,1000,1500,1560,1000,1000,1000,1000,1000,255
-39,132,245359,350.81,4.25,-2.88,0.36,-0.05,-0.22,0.0,0.0,0.0,0,1549,1820,1000,1500,1549,1000,1000,1000,1000,1000,255
-39,132,245374,350.81,4.25,-2.81,0.5,0.08,-0.16,0.0,0.0,0.0,0,1528,1821,1000,1500,1528,1000,1000,1000,1000,1000,255
-40,130,245419,350.63,4.19,-2.06,0.18,-0.46,0.09,0.0,0.0,0.0,0,1468,1837,1000,1500,1468,1000,1000,1000,1000,1000,255
-36,132,245435,350.63,4.31,-1.88,0.15,-0.47,-0.01,0.0,0.0,0.0,0,1475,1847,1000,1500,1475,1000,1000,1000,1000,1000,255
-39,132,245465,350.63,4.5,-1.56,0.22,-0.34,-0.05,0.0,0.0,0.0,0,1545,1843,1000,1500,1545,1000,1000,1000,1000,1000,255
-38,131,245494,351.0,4.69,-1.88,0.05,0.55,0.38,0.0,0.0,0.0,0,1610,1885,1000,1500,1610,1000,1000,1000,1000,1000,255
-38,132,245512,351.31,5.0,-2.25,-0.09,0.2,1.44,0.0,0.0,0.0,0,1622,1902,1000,1500,1622,1000,1000,1000,1000,1000,255
-37,132,245539,351.88,5.5,-2.88,1.2,1.26,0.1,0.0,0.0,0.0,0,1627,1901,1000,1500,1627,1000,1000,1000,1000,1000,255
-36,129,245570,352.06,5.94,-3.0,0.0,-0.27,-0.34,0.0,0.0,0.0,0,1564,1932,1000,1500,1564,1000,1000,1000,1000,1000,255
-36,129,245585,352.13,6.13,-3.0,-0.01,-0.69,1.24,0.0,0.0,0.0,0,1563,1959,1000,1500,1563,1000,1000,1000,1000,1000,255
-34,131,245617,352.56,7.25,-3.0,0.13,-0.19,2.29,0.0,0.0,0.0,0,1559,2000,1000,1500,1559,1000,1000,1000,1000,1000,255
-33,130,245648,353.06,8.06,-3.06,-0.13,-0.37,2.66,0.0,0.0,0.0,0,1565,2000,1000,1500,1565,1000,1000,1000,1000,1000,255
-30,129,245663,353.25,8.25,-3.06,-0.17,-0.36,2.79,0.0,0.0,0.0,0,1588,1989,1000,1500,1588,1000,1000,1000,1000,1000,255
-30,130,245694,353.75,8.75,-3.38,-0.37,-0.03,3.79,0.0,0.0,0.0,0,1613,1959,1000,1500,1613,1000,1000,1000,1000,1000,255
-29,131,245725,354.19,8.88,-3.75,0.22,-0.09,3.2,0.0,0.0,0.0,0,1615,1914,1000,1500,1615,1000,1000,1000,1000,1000,255
-29,130,245752,354.63,8.75,-4.0,0.04,-0.31,3.59,0.0,0.0,0.0,0,1602,1883,1000,1500,1602,1000,1000,1000,1000,1000,255
-29,130,245769,354.88,8.44,-4.06,0.07,-0.41,3.45,0.0,0.0,0.0,0,1604,1845,1000,1500,1604,1000,1000,1000,1000,1000,255
-28,133,245816,355.69,7.25,-4.25,0.22,-0.45,3.63,0.0,0.0,0.0,0,1579,1776,1000,1500,1579,1000,1000,1000,1000,1000,255
-27,131,245833,355.88,6.94,-4.19,0.21,-0.6,3.67,0.0,0.0,0.0,0,1560,1766,1000,1500,1560,1000,1000,1000,1000,1000,255
-28,129,245863,356.44,6.19,-3.75,0.28,-0.4,3.32,0.0,0.0,0.0,0,1480,1775,1000,1500,1480,1000,1000,1000,1000,1000,255
-28,129,245893,357.13,5.56,-3.0,0.14,-0.16,2.91,0.0,0.0,0.0,0,1450,1767,1000,1500,1450,1000,1000,1000,1000,1000,255
-29,131,245908,357.56,5.19,-2.44,0.05,-0.1,2.78,0.0,0.0,0.0,0,1433,1762,1000,1500,1433,1000,1000,1000,1000,1000,255
-29,129,245938,358.25,4.63,-1.56,-0.16,-0.11,3.19,0.0,0.0,0.0,0,1404,1756,1000,1500,1404,1000,1000,1000,1000,1000,255
-30,131,245966,359.0,4.06,-0.69,-0.46,0.47,2.18,0.0,0.0,0.0,0,1394,1730,1000,1500,1394,1000,1000,1000,1000,1000,255
-30,129,245983,359.25,3.81,-0.44,-0.43,0.47,2.38,0.0,0.0,0.0,0,1406,1715,1000,1500,1406,1000,1000,1000,1000,1000,255
-32,131,246016,0.06,2.88,0.12,-0.08,0.38,1.79,0.0,0.0,0.0,0,1463,1675,1000,1500,1463,1000,1000,1000,1000,1000,255
-37,132,246046,0.69,2.0,0.0,-0.2,0.18,1.93,0.0,0.0,0.0,0,1526,1652,1000,1500,1526,1000,1000,1000,1000,1000,255
-44,134,246063,0.88,1.75,0.0,-0.14,-0.26,1.39,0.0,0.0,0.0,0,1557,1645,1000,1500,1557,1000,1000,1000,1000,1000,255
-37,130,246092,1.44,0.94,-0.5,0.02,0.26,0.73,0.0,0.0,0.0,0,1580,1635,1000,1500,1580,1000,1000,1000,1000,1000,255
-31,129,246123,1.94,0.31,-1.12,-0.24,-0.21,-0.52,0.0,0.0,0.0,0,1624,1677,1000,1500,1624,1000,1000,1000,1000,1000,255
-28,130,246151,2.5,0.12,-1.88,-0.01,-0.11,-0.53,0.0,0.0,0.0,0,1645,1726,1000,1500,1645,1000,1000,1000,1000,1000,255
-28,131,246165,2.94,0.25,-2.38,-0.64,-0.89,-0.48,0.0,0.0,0.0,0,1662,1763,1000,1500,1662,1000,1000,1000,1000,1000,255
-26,132,246214,3.69,0.88,-3.38,-0.27,0.24,-1.05,0.0,0.0,0.0,0,1665,1843,1000,1500,1665,1000,1000,1000,1000,1000,255
-26,132,246232,4.13,1.37,-3.88,-0.61,0.35,-1.85,0.0,0.0,0.0,0,1678,1868,1000,1500,1678,1000,1000,1000,1000,1000,255
-27,130,246262,4.75,2.38,-4.5,-0.65,0.44,-1.99,0.0,0.0,0.0,0,1681,1926,1000,1500,1681,1000,1000,1000,1000,1000,255
-26,133,246278,5.19,3.13,-4.94,-0.01,-0.48,-0.99,0.0,0.0,0.0,0,1684,1959,1000,1500,1684,1000,1000,1000,1000,1000,255
-27,129,246306,5.81,4.5,-5.38,-0.61,0.2,-1.07,0.0,0.0,0.0,0,1664,2000,1000,1500,1664,1000,1000,1000,1000,1000,255
-27,130,246336,6.5,6.06,-5.31,-0.92,0.42,-0.31,0.0,0.0,0.0,0,1567,2000,1000,1500,1567,1000,1000,1000,1000,1000,255
-27,130,246365,7.06,7.63,-4.81,-1.53,1.94,-0.13,0.0,0.0,0.0,0,1518,2000,1000,1500,1518,1000,1000,1000,1000,1000,255
-28,129,246382,7.25,8.06,-4.63,-1.55,2.0,-0.38,0.0,0.0,0.0,0,1523,2000,1000,1500,1523,1000,1000,1000,1000,1000,255
-29,132,246414,7.81,9.56,-4.19,-0.2,0.9,0.23,0.0,0.0,0.0,0,1537,2000,1000,1500,1537,1000,1000,1000,1000,1000,255
